"","Date","TmaxC","TminC","RHmax","RHmin","SolRadMax","WSmin","WSmax"
"235","08-23","39.943363571429","20.575974642857","64.4443716309524","19.9146488035714","793.68967404762","1.088445","5.06188297857142"
"236","08-24","39.8099575","20.413779761905","62.8526981904762","19.4435576785714","773.936355238096","1.07727","4.84647261428572"
"237","08-25","39.685398214286","20.233300595238","63.4555978333333","19.8041964404762","775.807347380952","0.963285","4.87868178333334"
"238","08-26","39.467157142857","20.363084166667","62.6210566785714","20.2151118083333","762.716027857142","1.22031","4.50976018333334"
"239","08-27","39.204373809524","20.009179047619","65.8570702380952","21.2232179404762","765.300452142858","1.012455","4.83896188333334"
"240","08-28","38.816162738095","19.839544761905","66.8822227857143","21.5828707619048","743.964078095238","0.985635","4.83433198809524"
"241","08-29","38.879932380952","19.744463214286","65.6614779404762","21.0620566619048","754.49088404762","0.927525","4.96364858095238"
"242","08-30","38.933841785714","20.0165425","65.6869036428571","21.1982568166667","749.441443809524","1.057155","5.18056013333334"
"243","08-31","38.975810714286","19.972064880952","66.9645305714286","21.2430876785714","742.40268095238","1.092915","4.99298054761904"
"244","09-01","38.804185357143","19.755841428571","63.6138625952381","20.4027777904762","742.185811666666","1.052685","4.2992528095238"
"245","09-02","38.462505714286","19.618365833333","62.6497567261905","20.2821091071429","730.892760714286","0.918585","4.67699551666666"
"246","09-03","38.253983452381","19.312267142857","63.1859983452381","20.2985832857143","740.52558","1.128675","4.65881948571428"
"247","09-04","38.051426666667","19.0841111904761","63.1686463214286","20.4238531035714","728.595128571428","1.294065","4.49664376666666"
"248","09-05","37.65349047619","18.99460797619","63.0123943809524","20.8513965952381","727.49188095238","1.159965","4.69292028809524"
"249","09-06","37.44156952381","19.08976702381","62.6697156666667","21.0386774916667","713.312373571428","1.13091","4.45584779285714"
"250","09-07","37.130185714286","18.819767619048","65.4029688571429","22.5280602738095","694.561570190476","0.887295","4.75293607857142"
"251","09-08","37.007478333333","18.423351190476","68.1099358095238","22.6110928630952","701.838592142858","0.864945","4.43280574761904"
"252","09-09","36.810695952381","18.127802380952","67.8960626309524","21.9790432833333","713.394811428572","1.27395","4.68042177142858"
"253","09-10","36.587098690476","17.826205119048","69.1327080833333","22.6006694","712.44589595238","1.36782","4.33213648095238"
"254","09-11","36.653430595238","17.906482380952","67.4487383095238","22.8061518535714","696.791016904762","1.075035","4.36531064761904"
"255","09-12","36.656994880952","18.050714404762","67.5534677619048","22.6307259702381","704.771657857142","0.968500000149","4.1689355903272"
"256","09-13","36.601145","17.629778214286","70.9246439642857","22.9291642321429","701.467482761904","1.1175","4.3293476595238"
"257","09-14","36.876131666667","17.885330119048","70.7275585833333","22.4616795416667","701.687457380952","1.187742857079","4.312039042921"
"258","09-15","37.045391904762","18.049102261905","70.2489681666667","22.0874593630952","701.028851666666","1.12175714307","4.06765365454904"
"259","09-16","36.621168928571","17.9326030952381","71.0283010119048","23.5762895666667","687.062157380952","1.051514285544","4.46918662159886"
"260","09-17","36.072582380952","17.710607261905","72.07865975","24.0983526785714","671.258305238096","1.000428571386","4.43175800242352"
"261","09-18","36.183235833333","17.616220714286","72.7703088095238","23.8128320178571","674.45173404762","1.192000000149","4.0588558403272"
"262","09-19","35.830664166667","17.534877142857","72.7085354047619","24.4606740952381","669.82355547619","1.20264285693","4.20264407640334"
"263","09-20","36.02920797619","17.59069452381","73.3749608095238","24.771739625","657.319453809524","1.106325","4.31970068571428"
"264","09-21","36.121033809524","17.451779761905","72.3924048452381","24.0141970595238","657.48213547619","0.873885","4.3677528904762"
"265","09-22","35.681911785714","17.111542142857","72.791453297619","24.2174902083333","654.349998333334","1.066095","4.15269492857142"
"266","09-23","35.181879642857","16.685148333333","74.4265752261905","24.930651852381","649.993196190476","0.828014285544","4.5913535049322"
"267","09-24","35.364674642857","16.810337857143","73.1714826547619","24.475759327381","635.12153404762","1.006814285544","4.47876030017028"
"268","09-25","35.20835797619","16.3982498809521","73.5296215","24.3629084940476","625.484340238096","1.194128571237","3.92503032162014"
"269","09-26","34.887318214286","16.296223095238","73.7139637619048","24.8295251845238","623.102276904762","1.064285714307","4.11013876664538"
"270","09-27","35.063393571429","16.485234047619","73.6170486190476","24.4635036130952","615.119582619048","0.966371428614","3.9815416261479"
"271","09-28","35.221948928571","16.684269047619","70.970718297619","24.06686305","603.688941190476","1.338871428465","3.50633848343976"
"272","09-29","35.2097775","16.665630119048","70.0245802738095","23.5795205238095","606.126182380952","1.192000000149","3.77500408318434"
"273","09-30","35.186040238095","16.640495714286","70.3410715238095","23.5289445119048","607.082026333334","0.966371428614","3.71826082852886"
"274","10-01","35.184115833333","16.621163571429","70.1443641190476","24.1107658321429","595.097298333334","1.149428571237","3.77083613114396"
"275","10-02","34.974147142857","16.417238452381","70.0250616428571","23.9215814166667","597.916438690476","1.334295","3.42416602619048"
"276","10-03","34.9835375","16.117602738095","69.7794522261905","22.8216845952381","587.44505904762","1.249365","3.57634757857142"
"277","10-04","34.56394547619","15.90616952381","70.3855387142857","23.0418638928571","587.695357619048","1.4751","3.20722712857142"
"278","10-05","33.672119166667","15.4237975","72.1535692619048","25.5022928095238","576.182587619048","1.153685714307","3.4451708952168"
"279","10-06","33.212399880952","15.177095","72.6478871071429","24.6530822333333","558.341250714286","0.972757142772","3.7857378524661"
"280","10-07","32.881638333333","14.747030238095","73.0479610595238","24.8846295595238","562.387627714286","0.834400000149","4.0714151046129"
"281","10-08","32.760479285714","14.764247857143","71.3613635714286","24.520101297619","554.338608095238","0.862071428763","4.11238897837986"
"282","10-09","32.883413809524","14.967232142857","69.8999880952381","24.1292553690476","560.805516904762","0.936571428465","4.0640983817731"
"283","10-10","32.907868214286","14.753438571429","71.1293757142857","24.5546051428571","547.963581904762","1.136657142921","3.86402528565042"
"284","10-11","32.451596547619","14.10479202381","73.4283773095238","25.0940776309524","548.891060714286","0.887614285842","4.1305171736818"
"285","10-12","31.998163452381","13.991917380952","73.7929331547619","26.0610695357143","533.936517738096","0.930185714307","3.82459509997872"
"286","10-13","32.008225833333","13.961096785714","75.3913409880952","26.021574952381","530.985061428572","1.015328571237","3.82604733590586"
"287","10-14","31.263716428571","13.466168333333","78.4093383809524","27.8427279285714","522.124931428572","0.908899999851","4.08079946205376"
"288","10-15","30.99606047619","13.279207261905","79.4359459285714","28.4828596785714","514.648761904762","1.164328571535","4.01190412132214"
"289","10-16","31.125627142857","13.341341428571","76.52341475","27.1284741904762","509.266477142858","1.257985714158","3.52482934298486"
"290","10-17","31.050096904762","13.377280238095","76.7103559047619","27.209702922619","518.607417619048","0.974885714307","3.86798699759776"
"291","10-18","31.14710452381","13.247925119048","76.5184891666667","26.1033410988095","517.392850714286","1.016925","3.93865711190476"
"292","10-19","31.157477261905","13.350655714286","75.0744492619048","26.0156263452381","511.891008809524","1.235955","3.59519110714286"
"293","10-20","30.698188452381","12.923285952381","75.4153659285714","25.8228218797619","511.074437619048","1.12197","3.96177851761904"
"294","10-21","30.387353690476","12.292687142857","77.2075230119048","25.9807946309524","495.641789404762","0.994575","3.8466807952381"
"295","10-22","29.706110952381","11.905230119048","79.7927865833333","27.7870303095238","488.715766428572","0.881228571237","3.76724907162014"
"296","10-23","29.220549642857","11.436017738095","79.5105955833333","27.4367230619048","483.764326904762","0.945085714158","3.90278979774676"
"297","10-24","28.78561952381","11.281339285714","81.5294704523809","28.2024075535714","475.299074761904","0.891871428465","3.94888419534452"
"298","10-25","28.408875714286","11.234892619048","82.771324547619","30.0836095833333","466.861967690476","1.111114285842","3.80667169749134"
"299","10-26","28.142856904762","10.775070238095","84.541034297619","29.8317801666667","462.405072619048","1.030228571535","3.990631428465"
"300","10-27","28.007527380952","11.152123214286","82.7442224880952","30.2083453809524","460.331743904762","0.985528571535","4.01103523560786"
"301","10-28","27.879308452381","11.113107142857","81.0323082261905","29.8428900357143","446.206880738096","1.126014285693","3.6901801595451"
"302","10-29","27.716238333333","10.738160833333","80.6435487261905","29.9939992642857","446.207732857142","1.087699999851","3.66292897157758"
"303","10-30","27.618942857143","10.597774642857","80.8114805833333","29.6474554714286","444.485538119048","1.004685714456","3.4572073760202"
"304","10-31","27.527751071429","10.516436547619","79.9644826547619","30.2195420714286","428.98237502381","0.902514285693","3.52044708811652"
