"","Date","TmaxC","TminC","RHmax","RHmin","SolRadMax","WSmin","WSmax"
"234","08-22","35.270700714286","16.853453214286","81.8422363452381","26.6115204583333","753.168742857142","0.738614285544","4.27988049540838"
"235","08-23","35.618839761905","17.03323452381","80.1843541666667","25.9998939166667","753.07818","0.798214285842","4.01682554272942"
"236","08-24","35.750711309524","17.292071428571","79.3251266547619","25.5701220595238","761.564607142858","0.7152","4.0567272095238"
"237","08-25","35.588538214286","17.157069761905","79.8178392261905","25.5564001904762","755.672516666666","0.821628571386","4.07869561432828"
"238","08-26","35.448523095238","17.178268571429","78.8547332619048","25.8363730357143","743.308308809524","0.774799999851","4.21190698586328"
"239","08-27","35.379282738095","17.009823571429","79.4478089404762","25.7109822142857","744.488013571428","0.789700000149","4.07937044747004"
"240","08-28","35.538033214286","17.073076785714","78.73211975","25.4173581309524","740.140842142858","0.7152","4.15968208571428"
"241","08-29","35.576155595238","17.171138809524","77.7433834642857","25.1965893571429","738.334975952382","0.751385714307","4.13798721902634"
"242","08-30","35.918003214286","17.446247619048","77.101597952381","24.83630525","735.04886952381","0.857814285693","4.11242505002128"
"243","08-31","35.677290119048","17.294009166667","77.4545191309524","25.0680464047619","719.858472619048","0.749257142772","4.43289856913276"
"244","09-01","35.114586547619","16.9513325","79.0183888928571","26.1969439166667","717.850088166666","0.757771428465","4.0048894762969"
"245","09-02","34.751143452381","17.150483452381","78.7677134523809","26.8897856666667","711.860044047618","0.71945714307","4.07269537835858"
"246","09-03","35.354226904762","17.033525714286","79.3698066071429","25.6417287380952","717.942671666666","0.836528571237","3.88867019066776"
"247","09-04","35.58820702381","17.614789642857","77.795886202381","25.6087675357143","715.474828095238","0.7599","4.10575751666666"
"248","09-05","35.218328214286","17.4845675","79.4159920357143","26.7042183690476","697.783506666666","0.708814285842","4.24738204987228"
"249","09-06","35.1793278571431","17.113210714286","80.3153090357143","26.4591144047619","688.084811428572","0.740742857079","4.1090012333972"
"250","09-07","35.202394880952","16.882265952381","79.471779702381","25.7593462083333","689.303563809524","0.730099999851","4.10232018348234"
"251","09-08","34.872244285714","16.731811071429","78.9845977857143","25.9155026666667","689.542459285714","0.828014285544","4.0538160739798"
"252","09-09","35.079486428571","16.54852047619","79.6424651071429","25.5832863035714","675.505758333334","0.862071428763","4.04860494504652"
"253","09-10","34.600240952381","16.799086190476","77.336439","25.8457937738095","679.591461904762","0.768414285693","3.81860215716414"
"254","09-11","34.38717","16.694355238095","78.4051308095238","26.441930797619","683.477268571428","0.700300000149","3.97000726889862"
"255","09-12","34.244012738095","16.737868095238","77.0358948928571","26.5595405238095","662.343295","0.749257142772","4.01736378579942"
"256","09-13","34.353594285714","16.517235","77.3518112380952","26.0177757916667","658.080700357142","0.857814285693","4.09291366192604"
"257","09-14","34.486553333333","16.523549166667","76.8977294880952","25.8769413988095","664.890624761904","0.783314285544","3.95628401683696"
"258","09-15","34.416460833333","16.472070357143","78.6989308809524","26.3397444761905","658.16580245238","0.740742857079","3.7976464024448"
"259","09-16","34.012081666667","16.450589285714","79.602325702381","26.9204920952381","657.542247619048","0.717328571535","3.756404978465"
"260","09-17","34.298282738095","16.568662738095","78.6654045714286","26.3505049761905","647.164402380952","0.7152","3.85717909285714"
"261","09-18","33.963272738095","16.555807142857","79.5431761309524","27.6387899166667","639.992205","0.772671428763","3.84042920218938"
"262","09-19","34.135175714286","16.345902261905","79.2592341190476","26.6796525238095","624.987865238096","0.7152","4.01871910714286"
"263","09-20","34.005332380952","16.502785476191","78.2963181904762","26.5868386904762","626.84114547619","0.783314285544","3.54182443588458"
"264","09-21","33.711120238095","15.926761428571","82.1244065595238","27.3220301547619","617.452611904762","0.825885714456","3.60798451649638"
"265","09-22","33.929177738095","16.169285595238","82.1780854285714","26.8503132202381","612.206214142858","0.840785714307","3.46076614283586"
"266","09-23","33.922708809524","16.42260297619","80.4521320238095","26.9836499166667","610.322231904762","0.753514285842","3.76377358796752"
"267","09-24","33.821630119048","16.50289","78.3491852142857","26.880306452381","606.646446190476","0.66624285693","3.6764112978319"
"268","09-25","33.657781428571","16.339464761905","78.5166624285714","26.9892671190476","599.526120238096","0.785442857079","3.66140666196862"
"269","09-26","33.474453928571","16.2088875","78.2251733452381","26.6960217261905","589.86694","0.721585714158","3.68866796679438"
"270","09-27","33.31381297619","15.917068571429","78.9434981190476","27.1187222261905","586.661983333334","0.791828571237","3.82728234542966"
"271","09-28","33.035781666667","16.31800202381","76.3278592738095","27.6460081071429","556.779971666666","0.7599","3.86803338095238"
"272","09-29","33.080021428571","16.412672738095","75.2105595714286","27.9752950595238","556.173204690476","0.766285714158","4.01567824298486"
"273","09-30","33.372634404762","16.085326666667","77.1413225357143","27.0272921309524","561.259138690476","0.736485714456","3.76666242125828"
"274","10-01","33.596326190476","15.8672473809521","75.1439664166667","26.1217153452381","556.478856904762","0.872714285544","3.74386714302742"
"275","10-02","33.104766071429","15.847836547619","74.6690373690476","26.1859611666667","538.554692619048","0.864199999851","3.95409534300614"
"276","10-03","32.684745833333","14.998266428571","78.0682425476191","26.9762015154762","544.945271190476","0.842914285842","4.049336814158"
"277","10-04","32.621000357143","15.146715952381","77.2862279047619","27.344884047619","541.393980238096","0.977014285842","3.8464946593961"
"278","10-05","32.455024880952","15.049361666667","76.5774960238095","27.3391124404762","524.490712619048","0.830142857079","3.87195891434958"
"279","10-06","32.638067261905","15.267476309524","76.0680382380952","27.0239854761905","525.15636952381","0.742871428614","4.06113508805266"
"280","10-07","33.050599880952","15.088834285714","74.669959797619","24.857688247619","526.110559166666","0.770542857228","4.09271111420058"
"281","10-08","32.638023809524","14.928776547619","75.8641800714286","26.4544369285714","514.411672619048","0.776928571386","4.2213327833759"
"282","10-09","32.145779761905","14.710771666667","76.7520858333333","27.7837926964286","490.715540761904","0.821628571386","4.04946830004258"
"283","10-10","31.708290595238","14.315830357143","79.0334122380952","28.5907440833333","493.317291904762","0.796085714307","3.85756580474062"
"284","10-11","32.151195","14.306027023809","78.6392872857143","26.2826909880952","508.767825809524","0.911028571386","3.82906738504258"
"285","10-12","32.137587380952","14.090323095238","76.9666216547619","25.4668617142857","506.984937619048","0.919542857079","4.06337731434958"
"286","10-13","31.691109642857","13.94235297619","75.9052152976191","25.880386297619","499.663793095238","0.9387","4.00307901190476"
"287","10-14","31.120189761905","13.638855119048","77.9482393928571","27.4250791488095","495.392306309524","0.868457142921","4.12111304279328"
"288","10-15","30.977007380952","13.41383452381","79.1496618571429","27.712340547619","483.143975214286","0.742871428614","4.41822541900504"
"289","10-16","30.809378809524","13.1788880952381","77.0050100952381","26.9216703630952","491.172123571428","0.883357142772","4.0354868524661"
"290","10-17","30.816616547619","13.182508690476","77.9614459166667","27.3365241547619","476.016074761904","0.823757142921","3.9147382523171"
"291","10-18","30.272058333333","13.06159952381","77.7737316666667","27.7247186428571","474.008087","0.717328571535","4.29568224132214"
"292","10-19","29.877681785714","13.13438702381","76.5236612261905","28.377796302381","458.313835833334","0.870585714456","4.71014155697258"
"293","10-20","28.998807261905","13.009798571429","75.2221021428571","29.8373744404762","449.68308895238","0.885485714307","4.43953481188348"
"294","10-21","28.802235119048","12.5078","77.8176370119048","29.8746676119048","455.425896428572","0.825885714456","4.22128041887734"
"295","10-22","28.905444047619","12.524473452381","75.114431702381","28.4521413452381","452.771475","0.94295714307","4.2547557474062"
"296","10-23","28.85488952381","12.752028809524","74.8426599047619","28.878775","440.336921904762","0.836528571237","4.12440149781062"
"297","10-24","28.453263095238","12.55200702381","77.1783995595238","30.7825759880952","432.552595380952","0.996171428763","4.08374549980842"
"298","10-25","28.104586428571","11.977864166667","77.6926757619048","30.1548224166667","429.86676904762","1.008942857079","3.90778544173052"
"299","10-26","28.202198095238","11.805138928571","80.3103098809524","30.6593861035714","426.080806666666","1.070565","4.11778051428572"
"300","10-27","27.993234642857","11.930141309524","79.4678933095238","31.1784943214286","416.925640904762","0.96999","3.84396541904762"
"301","10-28","28.082626309524","11.549888333333","82.0361456547619","30.703084847619","430.239256309524","0.927525","3.65902739666666"
"302","10-29","27.821704761905","11.282594880952","83.4356885119048","31.1251063571429","413.939843238096","1.02363","3.93456937857142"
"303","10-30","27.5327825","10.8824","83.3864345595238","31.1963248095238","406.887478095238","0.87612","4.22581731190476"
"304","10-31","27.774660952381","10.968945","84.14802675","31.1820133452381","411.020894619048","0.82695","3.7066516347619"
