"","Date","TmaxC","TminC","RHmax","RHmin","SolRadMax","WSmin","WSmax"
"235","08-23","41.977807380952","23.81069702381","78.0505563333333","25.6342413928571","756.2480175","1.088445","4.5879874404762"
"236","08-24","41.783975238095","23.389670833333","80.021029952381","26.486772297619","761.778097857142","1.07727","4.37568859761904"
"237","08-25","41.751593214286","23.434743571429","79.0266847857143","26.3951423154762","739.856456904762","0.963285","4.71661321904762"
"238","08-26","41.339187142857","23.097470833333","79.5765531190476","26.5610599107143","756.00540345238","1.22031","4.56317511666666"
"239","08-27","41.098598333333","22.665005952381","79.7011414761905","25.6751510833333","743.670936666666","1.012455","4.78447080238096"
"240","08-28","41.385262738095","22.737127380952","78.9943905119048","24.5834138333333","748.205401904762","0.985635","4.51682747619048"
"241","08-29","41.479909285714","22.865899047619","76.1632893690476","23.9377556964286","741.648196190476","0.927525","4.28447598095238"
"242","08-30","41.487347857143","22.867970952381","76.5125936547619","24.9548299761905","739.532812619048","1.057155","4.50784766904762"
"243","08-31","40.7378182142861","22.519969880952","76.4351501309524","25.2177327261905","733.055351428572","1.092915","4.92098169761904"
"244","09-01","40.630365952381","22.534466547619","72.6486161190476","25.2821672619048","725.213663809524","1.052685","4.03940709285714"
"245","09-02","40.582158690476","22.392649642857","73.7025975714286","25.5831184047619","725.072306190476","0.918585","4.24186555"
"246","09-03","40.579094761905","22.271014642857","74.2110354166667","25.2349025059524","729.565234761904","1.128675","4.1827614047619"
"247","09-04","40.365919404762","22.260807380952","75.3499948690476","25.7619173988095","719.039363095238","1.294065","3.98821655238096"
"248","09-05","40.245610714286","22.443320714286","76.3455861547619","26.7903487142857","702.640353809524","1.159965","4.3205007404762"
"249","09-06","40.1396925","22.19384452381","76.1832147380952","26.4112598630952","695.77296095238","1.13091","4.17724739761904"
"250","09-07","39.857330119048","22.030024285714","76.0805144166667","26.7688369047619","701.050242142858","0.887295","4.35852893095238"
"251","09-08","39.455099047619","21.633836904762","77.6708223333333","26.2232094821429","688.105738214286","0.864945","4.32619684285714"
"252","09-09","39.1511810714291","21.188332857143","79.0012789761905","26.8186098571429","690.305089761904","1.27395","3.8363482"
"253","09-10","38.925229642857","21.048758690476","80.018695547619","27.1811944880952","700.175891190476","1.36782","3.81657432380952"
"254","09-11","39.053602738095","20.911745357143","80.6489242142857","27.1727161190476","688.259078571428","1.075035","4.14415761428572"
"255","09-12","38.834425952381","20.8284075","77.5111679404762","27.29842025","689.028892380952","0.968500000149","4.08001282366052"
"256","09-13","38.632233333333","20.74509","81.2619945476191","27.8088160654762","683.32938345238","1.1175","4.21605670238096"
"257","09-14","38.882104761905","20.810187142857","82.7277796904762","27.854061547619","691.415673809524","1.187742857079","4.2683507381591"
"258","09-15","38.551881547619","20.725161904762","84.5240969047619","29.3431479285714","679.385647857142","1.12175714307","4.18666079264428"
"259","09-16","38.382511666667","20.436138333333","85.4618279880952","30.085094297619","665.541950714286","1.051514285544","4.019976114456"
"260","09-17","38.373197857143","20.361322619048","86.6204946190476","30.0083077202381","665.020660238096","1.000428571386","4.031754878614"
"261","09-18","38.127102738095","20.468616666667","86.2359565714286","31.252639452381","664.413214285714","1.192000000149","3.79182225699386"
"262","09-19","37.810214285714","20.347212619048","86.5630707261905","31.7830402619048","647.393185","1.20264285693","3.97095157878428"
"263","09-20","37.785715357143","20.2759725","87.0109108928571","31.0541673571429","635.871500238096","1.106325","3.79752963571428"
"264","09-21","38.0962825","20.205855714286","85.4998","29.8272941785714","641.134711428572","0.873885","3.94578662619048"
"265","09-22","38.253134880952","20.387091547619","85.11535675","30.1567193690476","629.801746666666","1.066095","3.6061812595238"
"266","09-23","38.020468571429","20.27686452381","84.4386073690476","30.0670246071429","638.138157619048","0.828014285544","3.69922047636076"
"267","09-24","37.74321202381","20.034399404762","84.8168748095238","29.6715029047619","619.435703952382","1.006814285544","3.6415346192179"
"268","09-25","37.332003095238","19.676623809524","85.3098993928571","29.9773554285714","622.54135452381","1.194128571237","3.735169928763"
"269","09-26","36.908662261905","19.206965357143","85.2763069880952","30.0413542738095","626.04022404762","1.064285714307","3.76076335474062"
"270","09-27","36.697690833333","18.926897261905","84.5092560833333","29.7591989761905","615.639805238096","0.966371428614","3.63433399995742"
"271","09-28","36.321509404762","18.957190952381","82.6409933809524","29.7124305119048","592.977529285714","1.338871428465","3.30435904296358"
"272","09-29","36.09343797619","18.808731190476","82.755228547619","29.7440375357143","578.774693142858","1.192000000149","3.63642974747004"
"273","09-30","36.216485","18.661835595238","82.4818812142857","29.3855364166667","585.107573928572","0.966371428614","3.80233879043362"
"274","10-01","36.297388452381","18.72532297619","79.0669225357143","27.7669905238095","567.22444847619","1.149428571237","3.50303745019158"
"275","10-02","36.0394801190481","18.626029166667","78.7345122261905","28.2497337142857","563.476803833334","1.334295","3.46592635714286"
"276","10-03","35.899585833333","18.206686190476","78.6978727857143","28.7320324880952","570.09532904762","1.249365","3.4092283095238"
"277","10-04","35.676480833333","18.015132738095","81.4763766428571","29.4785884964286","574.53032952381","1.4751","3.37428743571428"
"278","10-05","35.471994404762","18.056537142857","81.4341745357143","29.1382717202381","555.57559404762","1.153685714307","3.71663764759776"
"279","10-06","35.560652738095","17.859254285714","79.7258346190476","28.804262797619","561.484448809524","0.972757142772","3.6893752167518"
"280","10-07","35.371240714286","17.608138452381","80.7842262380952","28.1792663988095","560.796033333334","0.834400000149","3.88342387842242"
"281","10-08","35.06144202381","17.610493928571","80.3690395952381","28.3840262261905","548.30368904762","0.862071428763","3.89946993790366"
"282","10-09","34.704671666667","17.186224285714","83.0153852857143","29.8187625238095","547.665614166666","0.936571428465","3.44234170486834"
"283","10-10","34.329801190476","17.178738095238","82.8183491309524","30.3651846190476","532.678187285714","1.136657142921","3.39507537374566"
"284","10-11","34.215140119048","16.950225952381","82.25142675","30.410268297619","540.362450714286","0.887614285842","3.82402094749134"
"285","10-12","34.265938690476","16.934161785714","80.8682993690476","28.9564786071429","532.263062619048","0.930185714307","3.62416588331204"
"286","10-13","34.432781785714","16.795483928571","80.6666370357143","27.9355077202381","539.465988095238","1.015328571237","3.29267218114396"
"287","10-14","34.179123452381","16.50192952381","81.3424958333333","28.4489140583333","539.390702857142","0.908899999851","3.79661597872042"
"288","10-15","33.853649285714","16.0945375","83.1736342619048","29.3246141309524","530.778129761904","1.164328571535","3.32239979989358"
"289","10-16","33.846536785714","15.87894797619","81.2985365714286","28.5086341845238","515.262179380952","1.257985714158","3.4768519310801"
"290","10-17","33.843453095238","16.148171547619","78.4701296785714","27.0796664047619","512.12842204762","0.974885714307","3.29591052688348"
"291","10-18","33.851211071429","16.208054880952","80.2567769404762","27.6745317261905","513.435791428572","1.016925","3.84793367857142"
"292","10-19","33.253663809524","15.772295238095","80.5660696428571","28.6879654702381","506.668874285714","1.235955","3.54959668095238"
"293","10-20","32.566880952381","15.23482","81.9247081071429","29.6217122","491.62306747619","1.12197","3.98352468095238"
"294","10-21","32.152451547619","15.252674047619","82.1156325","30.5085966071429","488.0433975","0.994575","3.83581787619048"
"295","10-22","32.014167738095","15.043540714286","80.0081253333333","29.3638205892857","488.188406095238","0.881228571237","3.82881084781062"
"296","10-23","32.180444880952","15.063047380952","79.3707341071429","28.8643673166667","478.91278095238","0.945085714158","3.59379529774676"
"297","10-24","32.101434166667","15.11446297619","81.3672816666667","30.1199915416667","465.507408214286","0.891871428465","3.53678336272548"
"298","10-25","31.654264404762","14.879861785714","80.8766280119048","30.7298872440476","462.950378428572","1.111114285842","3.72391151772942"
"299","10-26","31.200980595238","14.332569404762","82.3000472261905","31.8422452202381","457.50583795238","1.030228571535","3.8708383379888"
"300","10-27","31.004760119048","14.249977142857","82.7882951666667","32.0435825535714","453.086580142858","0.985528571535","3.56514925941738"
"301","10-28","30.636005595238","13.883096904762","86.0414589761905","32.6558133690476","446.245398","1.126014285693","3.28496084049748"
"302","10-29","30.244049761905","13.604653809524","84.9021698809524","32.2938809107143","438.802867714286","1.087699999851","3.63537001681566"
"303","10-30","29.913258809524","13.109118333333","83.7073875","31.4832494761905","442.002304190476","1.004685714456","3.8010222260202"
"304","10-31","29.669251071429","12.669942619048","85.6137282142857","32.4576458095238","442.708806190476","0.902514285693","3.40770290002128"
